guid,keys,vals,pairs,total
cpb-aacip-901dfeea4db.1710,0.0,0.0,0.0,0.0
cpb-aacip-507-gm81j9807d.55920,0,0,0,0
cpb-aacip-507-ms3jw87c9c.78525,0,0,0,0
cpb-aacip-398-00ns1wds.50535,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.13995,0,0,0,0
cpb-aacip-507-gm81j9807d.95655,0,0,0,0
cpb-aacip-235-5370swqf.3180,0,0,0,0
cpb-aacip-526-sb3ws8js1h.50880,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.18285,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.88830,1.0,0.0,0.0,0.0
cpb-aacip-526-sb3ws8js1h.36840,1.0,1.0,1.0,1.0
cpb-aacip-151-nc5s75735d.25620,1.0,0.0,0.0,0.0
cpb-aacip-283-61rfjj43.104340,0,0,0,0
cpb-aacip-901dfeea4db.107865,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.52350,1.0,0.0,0.5714285714285714,0.0
cpb-aacip-0515ac167c0.53220,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.104790,0,0,0,0
cpb-aacip-526-dj58c9s78v.82320,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.480,0,0,0,0
cpb-aacip-507-gm81j9807d.54825,0,0,0,0
cpb-aacip-526-1j9765bd42.360,0,0,0,0
cpb-aacip-526-dj58c9s78v.81540,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8130,0,0,0,0
cpb-aacip-259-3n20fq7w.42405,1.0,0.0,0.0,0.0
cpb-aacip-507-gm81j9807d.6675,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54510,0,0,0,0
cpb-aacip-526-jh3cz33b2z.49980,0,0,0,0
cpb-aacip-507-gm81j9807d.6375,0,0,0,0
cpb-aacip-526-dj58c9s78v.5640,1.0,1.0,1.0,1.0
cpb-aacip-259-ww76x89q.19020,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.57825,1.0,0.0,0.0,0.0
cpb-aacip-507-6t0gt5g28c.54270,0,0,0,0
cpb-aacip-526-dj58c9s78v.81585,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.17520,0,0,0,0
cpb-aacip-526-dj58c9s78v.107565,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.7380,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.14925,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.78675,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.315,0.0,0.0,0.0,0.0
cpb-aacip-81-902z3f9j.285,0,0,0,0
cpb-aacip-507-gm81j9807d.95700,0,0,0,0
cpb-aacip-398-72p5hz1h.11055,0,0,0,0
cpb-aacip-283-61rfjj43.100155,1.0,1.0,1.0,1.0
cpb-aacip-235-5370swqf.3240,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.53685,0,0,0,0
cpb-aacip-901dfeea4db.59520,1.0,0.0,0.0,0.0
cpb-aacip-41-10wpzpt5.53685,0,0,0,0
cpb-aacip-283-61rfjj43.103695,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.49590,0,0,0,0
cpb-aacip-398-00ns1wds.50580,1.0,1.0,1.0,1.0
cpb-aacip-507-rj48p5w80b.52035,0,0,0,0
cpb-aacip-507-ms3jw87c9c.105060,0,0,0,0
cpb-aacip-507-tq5r786f7w.43815,1.0,1.0,1.0,1.0
cpb-aacip-507-rj48p5w80b.51330,0,0,0,0
cpb-aacip-526-dj58c9s78v.107880,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99690,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53325,0,0,0,0
cpb-aacip-526-1j9765bd42.13560,0,0,0,0
cpb-aacip-398-87brvczv.1905,1.0,1.0,1.0,1.0
cpb-aacip-259-4x54hm72.10920,0,0,0,0
cpb-aacip-526-jh3cz33b2z.50085,0,0,0,0
cpb-aacip-507-736m03zh49.50955,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.27810,1.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.59550,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.2070,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.59415,0,0,0,0
cpb-aacip-507-154dn40c26.1710,0,0,0,0
cpb-aacip-151-nc5s75735d.25470,0,0,0,0
cpb-aacip-189-623bk932.50445,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107340,1.0,0.0,0.0,0.0
cpb-aacip-507-736m03zh49.105840,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.87030,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.4050,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.36900,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.1650,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52380,1.0,1.0,1.0,1.0
cpb-aacip-398-87brvczv.5610,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.107295,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.14040,0,0,0,0
cpb-aacip-221-03cz924b.50370,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.51045,0,0,0,0
cpb-aacip-81-902z3f9j.52440,0,0,0,0
cpb-aacip-41-10wpzpt5.53745,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30450,0,0,0,0
cpb-aacip-526-dj58c9s78v.106965,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.96255,0,0,0,0
cpb-aacip-526-r20rr1qt55.101100,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.57960,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54465,0,0,0,0
cpb-aacip-526-dj58c9s78v.15015,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.78015,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48570,0,0,0,0
cpb-aacip-131-375tb64j.48945,0.0,0.0,0.0,0.0
cpb-aacip-398-00ns1wds.51585,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107535,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.84300,1.0,0.0,0.0,0.0
cpb-aacip-131-375tb64j.48990,0,0,0,0
cpb-aacip-507-gm81j9807d.55560,0,0,0,0
cpb-aacip-507-tq5r786f7w.43740,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.2550,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.58095,1.0,0.0,0.0,0.0
cpb-aacip-507-7h1dj59628.102810,0,0,0,0
cpb-aacip-189-623bk932.50520,0.5,0.5,0.5,0.125
cpb-aacip-507-736m03zh49.105300,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.28140,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50745,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.58680,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60780,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81810,1.0,0.0,0.0,0.0
cpb-aacip-398-278sfdms.10005,0,0,0,0
cpb-aacip-0515ac167c0.52605,0.0,0.0,0.0,0.0
cpb-aacip-507-736m03zh49.105690,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.33015,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.7620,0,0,0,0
cpb-aacip-526-sb3ws8js1h.35850,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8715,0,0,0,0
cpb-aacip-259-4x54hm72.4515,0,0,0,0
cpb-aacip-526-r20rr1qt55.45645,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50580,0,0,0,0
cpb-aacip-283-61rfjj43.103260,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.52530,0,0,0,0
cpb-aacip-0515ac167c0.53535,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.50760,0,0,0,0
cpb-aacip-507-736m03zh49.105675,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50940,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.56175,0,0,0,0
cpb-aacip-259-ww76x89q.19185,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.4395,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.82545,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.49785,0,0,0,0
cpb-aacip-507-7h1dj59628.102540,0,0,0,0
cpb-aacip-526-dj58c9s78v.53160,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105960,0,0,0,0
cpb-aacip-398-00ns1wds.4485,1.0,0.0,0.0,0.0
cpb-aacip-507-154dn40c26.105315,0,0,0,0
cpb-aacip-41-10wpzpt5.53055,0,0,0,0
cpb-aacip-507-154dn40c26.106080,0,0,0,0
cpb-aacip-259-3j39316x.44220,0,0,0,0
cpb-aacip-259-4x54hm72.49665,0,0,0,0
cpb-aacip-507-ms3jw87c9c.5955,0,0,0,0
cpb-aacip-507-gm81j9807d.7290,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.53625,0,0,0,0
cpb-aacip-398-5370s4sx.86190,0,0,0,0
cpb-aacip-526-dj58c9s78v.7215,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50865,0.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.78930,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.53175,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.6045,1.0,0.0,0.0,0.0
cpb-aacip-398-278sfdms.10335,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30390,0,0,0,0
cpb-aacip-0515ac167c0.52170,1.0,1.0,1.0,1.0
cpb-aacip-526-th8bg2jm3n.7215,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.69180,0,0,0,0
cpb-aacip-507-736m03zh49.101895,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83745,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.18300,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.54915,0,0,0,0
cpb-aacip-398-00ns1wds.49740,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86250,0,0,0,0
cpb-aacip-901dfeea4db.1905,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.35610,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52740,0.0,0.0,0.0,0.0
cpb-aacip-526-r20rr1qt55.45945,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.59160,0,0,0,0
cpb-aacip-901dfeea4db.1695,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105780,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8820,0,0,0,0
cpb-aacip-507-154dn40c26.26220,0,0,0,0
cpb-aacip-259-4x54hm72.49890,0,0,0,0
cpb-aacip-526-dj58c9s78v.82335,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48930,0,0,0,0
cpb-aacip-507-rj48p5w80b.52020,0,0,0,0
cpb-aacip-398-5370s4sx.85920,0,0,0,0
cpb-aacip-41-10wpzpt5.53865,0,0,0,0
cpb-aacip-507-154dn40c26.106305,0,0,0,0
cpb-aacip-507-gm81j9807d.55770,0,0,0,0
cpb-aacip-81-902z3f9j.52590,0,0,0,0
cpb-aacip-398-00ns1wds.3195,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53655,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.53985,0,0,0,0
cpb-aacip-507-rj48p5w80b.51210,0,0,0,0
cpb-aacip-901dfeea4db.1620,1.0,1.0,1.0,1.0
cpb-aacip-189-623bk932.50565,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.70215,0,0,0,0
cpb-aacip-507-862b854459.101640,0,0,0,0
cpb-aacip-259-4j09zj5t.46740,0,0,0,0
cpb-aacip-0515ac167c0.53520,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.8895,0,0,0,0
cpb-aacip-526-dj58c9s78v.84015,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.59460,0,0,0,0
cpb-aacip-526-dj58c9s78v.28080,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.99825,1.0,1.0,1.0,1.0
cpb-aacip-293-30prr83h.103305,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.2145,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.91260,0,0,0,0
cpb-aacip-131-375tb64j.48780,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60900,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.78630,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52260,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.3525,0,0,0,0
cpb-aacip-259-3j39316x.57765,0,0,0,0
cpb-aacip-259-4x54hm72.49845,0,0,0,0
cpb-aacip-526-dj58c9s78v.27945,1.0,0.0,0.0,0.0
cpb-aacip-507-7h1dj59628.102690,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54930,0,0,0,0
cpb-aacip-151-5m6251g16w.21480,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.53730,0,0,0,0
cpb-aacip-221-03cz924b.50250,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55380,0,0,0,0
cpb-aacip-507-736m03zh49.51450,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105285,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86175,0,0,0,0
cpb-aacip-0515ac167c0.52905,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50820,0,0,0,0
cpb-aacip-526-1j9765bd42.51120,0,0,0,0
cpb-aacip-526-dj58c9s78v.78645,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.103710,0,0,0,0
cpb-aacip-526-dj58c9s78v.107940,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.7425,1.0,0.0,0.0,0.0
cpb-aacip-526-jh3cz33b2z.1665,0,0,0,0
cpb-aacip-41-10wpzpt5.53295,0,0,0,0
cpb-aacip-526-1j9765bd42.180,0,0,0,0
cpb-aacip-507-ms3jw87c9c.104715,0,0,0,0
cpb-aacip-526-dj58c9s78v.78765,1.0,1.0,1.0,1.0
cpb-aacip-398-72p5hz1h.1755,0,0,0,0
cpb-aacip-507-862b854459.47460,0,0,0,0
cpb-aacip-259-3n20fq7w.42315,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55290,0,0,0,0
cpb-aacip-526-r20rr1qt55.101235,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.8265,1.0,1.0,1.0,1.0
cpb-aacip-221-03cz924b.49905,1.0,1.0,1.0,1.0
cpb-aacip-398-278sfdms.106875,0,0,0,0
cpb-aacip-526-jh3cz33b2z.51165,0,0,0,0
cpb-aacip-507-862b854459.101295,0,0,0,0
cpb-aacip-81-902z3f9j.52140,0,0,0,0
cpb-aacip-259-3n20fq7w.42465,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.1650,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81615,1.0,0.0,0.0,0.0
cpb-aacip-526-sb3ws8js1h.36960,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.25530,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55800,0,0,0,0
cpb-aacip-526-dj58c9s78v.1770,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50250,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50595,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50475,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.52380,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.86985,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48615,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.106035,0,0,0,0
cpb-aacip-526-1j9765bd42.13500,0,0,0,0
cpb-aacip-526-dj58c9s78v.18570,1.0,0.0,0.0,0.0
cpb-aacip-526-sb3ws8js1h.18225,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.84135,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.59115,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.4875,0,0,0,0
cpb-aacip-293-30prr83h.94140,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55125,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.13980,0,0,0,0
cpb-aacip-507-736m03zh49.106335,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.104565,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106020,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.47235,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.53025,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.104700,0,0,0,0
cpb-aacip-526-dj58c9s78v.5505,1.0,1.0,1.0,1.0
cpb-aacip-81-902z3f9j.52485,0,0,0,0
cpb-aacip-507-rj48p5w80b.52950,0,0,0,0
cpb-aacip-526-dj58c9s78v.53145,1.0,1.0,1.0,1.0
cpb-aacip-0515ac167c0.52080,0.0,0.0,0.0,0.0
cpb-aacip-526-6q1sf2n94w.95790,0,0,0,0
cpb-aacip-507-gm81j9807d.53685,0,0,0,0
cpb-aacip-507-6t0gt5g28c.55320,0,0,0,0
cpb-aacip-901dfeea4db.58170,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106140,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.5985,0,0,0,0
cpb-aacip-131-375tb64j.48750,0,0,0,0
cpb-aacip-293-30prr83h.103335,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.104985,0,0,0,0
cpb-aacip-526-dj58c9s78v.2130,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.104880,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81630,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.45135,0,0,0,0
cpb-aacip-221-03cz924b.49860,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.3840,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.83400,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81600,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.53565,0,0,0,0
cpb-aacip-131-375tb64j.48690,1.0,1.0,1.0,1.0
cpb-aacip-398-72p5hz1h.18900,0,0,0,0
cpb-aacip-526-dj58c9s78v.4110,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.87030,0,0,0,0
cpb-aacip-0515ac167c0.51810,0.0,0.0,0.0,0.0
cpb-aacip-259-ww76x89q.18975,1.0,1.0,1.0,1.0
cpb-aacip-507-rj48p5w80b.52065,0,0,0,0
cpb-aacip-507-736m03zh49.102030,1.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.1125,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.19170,0,0,0,0
cpb-aacip-507-6t0gt5g28c.54660,0,0,0,0
cpb-aacip-398-00ns1wds.50340,1.0,1.0,1.0,1.0
cpb-aacip-189-623bk932.50400,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53400,0,0,0,0
cpb-aacip-526-sb3ws8js1h.36810,1.0,0.0,0.0,0.0
cpb-aacip-221-03cz924b.50010,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.345,0,0,0,0
cpb-aacip-259-4x54hm72.16770,0,0,0,0
cpb-aacip-398-5370s4sx.86970,0,0,0,0
cpb-aacip-507-gm81j9807d.13095,0,0,0,0
cpb-aacip-526-dj58c9s78v.107490,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.54810,0,0,0,0
cpb-aacip-526-r20rr1qt55.45870,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.49335,0,0,0,0
cpb-aacip-526-sb3ws8js1h.51090,1.0,0.0,0.0,0.0
cpb-aacip-81-902z3f9j.52125,0,0,0,0
cpb-aacip-398-00ns1wds.50355,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50145,0,0,0,0
cpb-aacip-507-gm81j9807d.54840,0,0,0,0
cpb-aacip-398-00ns1wds.4800,1.0,0.0,0.0,0.0
cpb-aacip-151-nc5s75735d.25530,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105360,0,0,0,0
cpb-aacip-398-00ns1wds.51150,1.0,1.0,1.0,1.0
cpb-aacip-526-1j9765bd42.58035,0,0,0,0
cpb-aacip-507-154dn40c26.2085,0,0,0,0
cpb-aacip-259-ww76x89q.19140,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.35070,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.11430,0,0,0,0
cpb-aacip-507-rj48p5w80b.51375,0,0,0,0
cpb-aacip-398-00ns1wds.50190,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.55680,0,0,0,0
cpb-aacip-526-dj58c9s78v.1545,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.1590,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.104325,0,0,0,0
cpb-aacip-526-dj58c9s78v.81195,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.49485,1.0,1.0,1.0,1.0
cpb-aacip-283-61rfjj43.102675,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.4215,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.78750,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50445,1.0,1.0,1.0,1.0
cpb-aacip-259-3j39316x.35235,0,0,0,0
cpb-aacip-398-5370s4sx.86415,0,0,0,0
cpb-aacip-0515ac167c0.51990,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.5550,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.107415,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.88875,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53730,0,0,0,0
cpb-aacip-526-dj58c9s78v.106860,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.28035,1.0,1.0,1.0,1.0
cpb-aacip-398-00ns1wds.50295,1.0,1.0,1.0,1.0
cpb-aacip-131-375tb64j.48660,1.0,0.0,0.0,0.0
cpb-aacip-507-ms3jw87c9c.45030,0,0,0,0
cpb-aacip-507-862b854459.101130,0,0,0,0
cpb-aacip-526-dj58c9s78v.53130,1.0,1.0,1.0,1.0
cpb-aacip-151-nc5s75735d.25545,1.0,1.0,1.0,1.0
cpb-aacip-41-10wpzpt5.53085,0,0,0,0
cpb-aacip-507-154dn40c26.105255,0,0,0,0
cpb-aacip-259-3n20fq7w.42450,1.0,0.0,0.0,0.0
cpb-aacip-526-jh3cz33b2z.19155,0,0,0,0
cpb-aacip-151-nc5s75735d.25605,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.53685,0,0,0,0
cpb-aacip-526-sb3ws8js1h.50625,1.0,1.0,1.0,1.0
cpb-aacip-507-6t0gt5g28c.55350,0,0,0,0
cpb-aacip-526-jh3cz33b2z.30180,0,0,0,0
cpb-aacip-526-dj58c9s78v.82410,1.0,1.0,1.0,1.0
cpb-aacip-189-623bk932.50340,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.42600,1.0,0.0,0.0,0.0
cpb-aacip-526-6q1sf2n94w.95730,0,0,0,0
cpb-aacip-526-dj58c9s78v.27885,1.0,0.0,0.0,0.0
cpb-aacip-259-4x54hm72.10965,0,0,0,0
cpb-aacip-221-03cz924b.50235,1.0,0.5,0.75,0.375
cpb-aacip-901dfeea4db.57915,1.0,0.0,0.0,0.0
cpb-aacip-507-gm81j9807d.106545,0,0,0,0
cpb-aacip-283-61rfjj43.105255,1.0,1.0,1.0,1.0
cpb-aacip-901dfeea4db.60915,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.11295,0,0,0,0
cpb-aacip-189-623bk932.50550,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86220,0,0,0,0
cpb-aacip-283-61rfjj43.102705,1.0,1.0,1.0,1.0
cpb-aacip-507-862b854459.101010,0,0,0,0
cpb-aacip-526-dj58c9s78v.83265,1.0,1.0,1.0,1.0
cpb-aacip-398-5370s4sx.86400,0,0,0,0
cpb-aacip-398-00ns1wds.4260,1.0,1.0,1.0,1.0
cpb-aacip-259-3n20fq7w.42390,1.0,0.0,0.0,0.0
cpb-aacip-526-sb3ws8js1h.36825,1.0,0.0,0.0,0.0
cpb-aacip-526-dj58c9s78v.58845,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.59145,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.11385,0,0,0,0
cpb-aacip-507-gm81j9807d.59490,0,0,0,0
cpb-aacip-526-dj58c9s78v.83940,1.0,1.0,1.0,1.0
cpb-aacip-507-154dn40c26.105810,0,0,0,0
cpb-aacip-507-6t0gt5g28c.3585,0,0,0,0
cpb-aacip-81-902z3f9j.465,0,0,0,0
cpb-aacip-0515ac167c0.53610,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.105030,1.0,1.0,1.0,1.0
cpb-aacip-526-sb3ws8js1h.50850,1.0,1.0,1.0,1.0
cpb-aacip-526-r20rr1qt55.101085,1.0,1.0,1.0,1.0
cpb-aacip-507-gm81j9807d.7320,0,0,0,0
cpb-aacip-526-3r0pr7nr8r.49275,0,0,0,0
cpb-aacip-398-00ns1wds.3420,1.0,0.0,0.0,0.0
cpb-aacip-901dfeea4db.60885,1.0,1.0,1.0,1.0
cpb-aacip-507-862b854459.67980,0,0,0,0
cpb-aacip-507-7h1dj59628.102510,0,0,0,0
cpb-aacip-507-7h1dj59628.13140,0,0,0,0
cpb-aacip-507-6t0gt5g28c.55365,0,0,0,0
cpb-aacip-259-3n20fq7w.39900,0.0,0.0,0.0,0.0
cpb-aacip-526-3r0pr7nr8r.54090,0,0,0,0
cpb-aacip-221-03cz924b.50070,1.0,1.0,1.0,1.0
cpb-aacip-507-736m03zh49.106260,1.0,1.0,1.0,1.0
cpb-aacip-526-3r0pr7nr8r.11280,0,0,0,0
cpb-aacip-526-dj58c9s78v.78810,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.25515,1.0,0.0,0.0,0.0
cpb-aacip-151-5m6251g16w.21615,0,0,0,0
cpb-aacip-189-623bk932.50580,1.0,1.0,1.0,1.0
cpb-aacip-526-dj58c9s78v.81915,1.0,1.0,1.0,1.0
cpb-aacip-526-jh3cz33b2z.50265,0,0,0,0
cpb-aacip-507-gm81j9807d.8970,0,0,0,0
cpb-aacip-526-dj58c9s78v.5685,1.0,1.0,1.0,1.0
cpb-aacip-507-ms3jw87c9c.5940,0,0,0,0
cpb-aacip-526-jh3cz33b2z.1605,0,0,0,0
cpb-aacip-398-00ns1wds.50940,1.0,1.0,1.0,1.0
cpb-aacip-507-tq5r786f7w.65745,1.0,1.0,1.0,1.0
